doc,utterance,speaker,query,result,adj_text,adj_semtag,adj_semdesc
SYHW,755,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SYHW,926,S0012,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SQX2,333,S0167,that 's ADJ - start,that 's mean,mean,S1:2:2,Avarice
SQX2,651,S0358,that 's ADJ - start,that 's silver,silver,O4:3,Colour and colour patterns
SQX2,812,S0359,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SQX2,1053,S0104,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SQX2,1092,S0104,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SXEV,466,S0222,that 's ADJ - start,that 's gross,gross,N5:1,Entirety; maximum
SXEV,573,S0208,that 's ADJ - start,that 's fucking,fucking,Z4,Discourse Bin
SXEV,701,S0208,that 's ADJ - start,that 's fucking,fucking,Z4,Discourse Bin
SXEV,902,S0208,that 's ADJ - start,that 's hilarious,hilarious,E4:1,Happy/sad: Happy
S452,18,S0210,that 's ADJ - start,that 's terrifying,terrifying,E5,Fear/bravery/shock
S452,94,S0210,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SPVY,745,S0144,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S35U,169,S0084,that 's ADJ - start,that 's bad,bad,A5:1,Evaluation:- Good/bad
S35U,216,S0083,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S35U,666,S0038,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S35U,765,S0083,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S35U,1105,S0038,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S35U,1176,S0083,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
S35U,1191,S0084,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
S35U,1729,S0038,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S35U,2203,S0083,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
S6JP,261,S0446,that 's ADJ - start,that 's fortunate,fortunate,A1:4,"Chance, luck"
S6JP,287,S0329,that 's ADJ - start,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
S6JP,297,S0352,that 's ADJ - start,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
S6JP,586,S0329,that 's ADJ - start,that 's illegal,illegal,G2:1,"Crime, law and order: Law and order"
S6JP,709,S0352,that 's ADJ - start,that 's lovely,lovely,O4:2,Judgement of appearance (pretty etc.)
S6JP,766,S0326,that 's ADJ - start,that 's sad,sad,E4:1,Happy/sad: Happy
S6JP,1000,S0329,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
S6JP,1252,S0326,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
S6JP,1368,S0446,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S6JP,2081,S0352,that 's ADJ - start,that 's fucking,fucking,Z4,Discourse Bin
S6JP,2151,S0352,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S6JP,2760,S0329,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SZYV,188,S0428,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SX4N,130,S0653,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SB6S,88,S0619,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SB6S,357,S0618,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SB6S,375,S0618,that 's ADJ - start,that 's great,great,A5:1,Evaluation:- Good/bad
SB6S,399,S0619,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SB6S,677,S0618,that 's ADJ - start,that 's hilarious,hilarious,E4:1,Happy/sad: Happy
SB6S,727,S0619,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SB6S,779,S0619,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SB6S,807,S0619,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SB6S,811,S0619,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SCS9,185,S0530,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SCS9,445,S0530,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SCS9,454,S0529,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SCS9,547,S0530,that 's ADJ - start,that 's annoying,annoying,E3,Calm/Violent/Angry
SCS9,604,S0529,that 's ADJ - start,that 's gross,gross,N5:1,Entirety; maximum
SCS9,643,S0530,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SCS9,901,S0530,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SCS9,967,S0530,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SCS9,1023,S0530,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SCS9,1348,S0530,that 's ADJ - start,that 's crazy,crazy,B2,Health and disease
SCS9,1486,S0530,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
SCS9,1490,S0530,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SY2F,127,S0588,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SCQS,119,S0251,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S9E6,109,S0380,that 's ADJ - start,that 's mean,mean,S1:2:2,Avarice
SF8D,34,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SF8D,641,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SF8D,853,S0013,that 's ADJ - start,that 's lovely,lovely,O4:2,Judgement of appearance (pretty etc.)
SF8D,1445,S0012,that 's ADJ - start,that 's clever,clever,X9:1,"Ability:- Ability, intelligence"
SF8D,1464,S0012,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
SF8D,1733,S0152,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SF8D,1861,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
ST62,272,S0182,that 's ADJ - start,that 's terrible,terrible,A5:1,Evaluation:- Good/bad
ST62,369,S0181,that 's ADJ - start,That 's funny,funny,E4:1,Happy/sad: Happy
ST62,455,S0181,that 's ADJ - start,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
ST62,477,S0181,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
ST62,517,S0181,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SMME,769,S0084,that 's ADJ - start,that 's disgusting,disgusting,O4:2,Judgement of appearance (pretty etc.)
SMME,882,S0084,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SMME,1815,S0084,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S32W,327,S0007,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S32W,470,S0018,that 's ADJ - start,that 's great,great,A5:1,Evaluation:- Good/bad
S32W,734,S0007,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S32W,791,S0007,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S32W,929,S0007,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
S32W,1074,S0007,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SZRJ,397,S0167,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SZRJ,410,S0167,that 's ADJ - start,that 's disgusting,disgusting,O4:2,Judgement of appearance (pretty etc.)
SZRJ,473,S0167,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SA6W,257,S0187,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SA6W,325,S0200,that 's ADJ - start,that 's just,just,S1:2,Personality traits
SPLU,314,S0614,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SPLU,602,S0525,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SCQF,91,S0525,that 's ADJ - start,that 's lovely,lovely,O4:2,Judgement of appearance (pretty etc.)
SCQF,176,S0525,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SCQF,318,S0525,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SCQF,762,S0525,that 's ADJ - start,that 's crazy,crazy,B2,Health and disease
SCQF,818,S0525,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SRGR,39,S0198,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SRGR,79,S0198,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S3U3,178,S0390,that 's ADJ - start,that 's sad,sad,E4:1,Happy/sad: Happy
S3U3,459,S0391,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S3U3,724,S0390,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S3U3,1899,S0391,that 's ADJ - start,that 's horrible,horrible,O4:2,Judgement of appearance (pretty etc.)
S3U3,1991,S0390,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SXFR,146,S0585,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
SXFR,213,S0585,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SXFR,298,S0587,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SHZP,317,S0268,that 's ADJ - start,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
SF6K,213,S0012,that 's ADJ - start,that 's red,red,O4:3,Colour and colour patterns
SF6K,270,S0013,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SF6K,277,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SF6K,341,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S26N,112,S0012,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
S26N,141,S0152,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S26N,541,S0012,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S26N,581,S0152,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
S26N,881,S0152,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S26N,920,S0012,that 's ADJ - start,that 's brown,brown,F1,Food
SKJQ,159,S0198,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S6A7,200,S0441,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S6A7,280,S0441,that 's ADJ - start,that 's sad,sad,E4:1,Happy/sad: Happy
S6A7,345,S0439,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S6A7,671,S0441,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S6A7,759,S0441,that 's ADJ - start,that 's ridiculous,ridiculous,S1:2:6,Sensible
S6A7,797,S0441,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SAG4,524,S0447,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SAG4,526,S0447,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SAG4,691,S0447,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SXQU,92,S0192,that 's ADJ - start,that 's well,well,B2,Health and disease
SXQU,249,S0189,that 's ADJ - start,that 's loud,loud,X3:2,Sensory:- Sound
SLDB,151,S0086,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
SLDB,241,S0086,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SLDB,501,S0086,that 's ADJ - start,that 's shitty,shitty,O4:2,Judgement of appearance (pretty etc.)
SLDB,729,S0086,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SLDB,915,S0086,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SLDB,923,S0086,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SLDB,962,S0041,that 's ADJ - start,that 's definite,definite,A7,Definite (+ modals)
SYU7,483,S0144,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SYU7,519,S0144,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SZAK,1159,S0587,that 's ADJ - start,that 's big,big,N3:2,Measurement: Size 
SZAK,1561,S0643,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
STMM,519,S0529,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
STMM,780,S0529,that 's ADJ - start,that 's horrible,horrible,O4:2,Judgement of appearance (pretty etc.)
STMM,1258,S0530,that 's ADJ - start,that 's unreal,unreal,A3,Being
STMM,1364,S0530,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S9YC,189,S0543,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S9YC,322,S0565,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S9YC,1424,S0565,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S9YC,1428,S0565,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SPXV,108,S0439,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
SPXV,372,S0439,that 's ADJ - start,that 's cool,cool,O4:6,Temperature     
S8RU,550,S0538,that 's ADJ - start,that 's different,different,A6:1,Comparing:- Similar/different
S8RU,641,S0538,that 's ADJ - start,that 's different,different,A6:1,Comparing:- Similar/different
S8RU,980,S0537,that 's ADJ - start,that 's exact,exact,A5:3,Evaluation:- Accuracy
S94U,153,S0618,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
SEPP,57,S0424,that 's ADJ - start,that 's well,well,B2,Health and disease
SEPP,521,S0144,that 's ADJ - start,that 's warm,warm,O4:6,Temperature     
SEPP,908,S0424,that 's ADJ - start,that 's incredible,incredible,A6:2,Comparing:- Usual/unusual 
SEPP,2887,S0144,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SGAN,129,S0315,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SGAN,328,S0255,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
SGAN,736,S0315,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SGAN,1202,S0315,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SGAN,1292,S0315,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S2GC,792,S0144,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S2GC,1002,S0144,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S2GC,1278,S0144,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S2GC,1312,S0144,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SRRQ,24,S0558,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SC67,571,S0624,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SC67,1356,S0624,that 's ADJ - start,that 's bad,bad,A5:1,Evaluation:- Good/bad
SC67,1462,S0624,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
SC67,1515,UNKFEMALE,that 's ADJ - start,that 's bad,bad,A5:1,Evaluation:- Good/bad
SC67,1548,S0624,that 's ADJ - start,that 's terrible,terrible,A5:1,Evaluation:- Good/bad
SC67,1639,S0624,that 's ADJ - start,that 's crazy,crazy,B2,Health and disease
SC67,1647,S0624,that 's ADJ - start,that 's crazy,crazy,B2,Health and disease
SC67,1935,S0624,that 's ADJ - start,that 's disgusting,disgusting,O4:2,Judgement of appearance (pretty etc.)
SC67,2163,S0624,that 's ADJ - start,that 's funny,funny,E4:1,Happy/sad: Happy
ST56,206,S0144,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
ST56,320,S0024,that 's ADJ - start,That 's true,true,A5:2,Evaluation:- True/false
SQHY,168,S0199,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SQHY,218,S0199,that 's ADJ - start,that 's fantastic,fantastic,A5:1,Evaluation:- Good/bad
SQHY,220,S0199,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
SQHY,230,S0199,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SQHY,241,S0192,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SA69,128,S0262,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
SA69,191,S0302,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SA69,232,S0262,that 's ADJ - start,that 's brilliant,brilliant,A5:1,Evaluation:- Good/bad
S2U9,480,S0545,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SYUR,51,S0644,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SYUR,490,S0607,that 's ADJ - start,that 's interesting,interesting,X5:2,Interest/boredom/excited/energetic
SNWS,182,S0619,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SNWS,395,S0618,that 's ADJ - start,that 's sweet,sweet,X3:1,Sensory:- Taste
SZBD,303,S0272,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SGBT,34,S0622,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SGBT,37,S0567,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S7KD,228,S0498,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
S7KD,319,S0432,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S7KD,321,S0502,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S7KD,418,S0498,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S7KD,509,S0498,that 's ADJ - start,that 's fine,fine,A5:1,Evaluation:- Good/bad
S7KD,549,S0432,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SJRX,437,S0391,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S9N4,795,S0084,that 's ADJ - start,that 's mental,mental,X2,Mental actions and processes
S9N4,851,S0084,that 's ADJ - start,that 's mental,mental,X2,Mental actions and processes
S9N4,1025,S0084,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
S9N4,1106,S0082,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
S9N4,1264,S0084,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SVHN,436,S0561,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SVHN,1712,S0544,that 's ADJ - start,that 's missing,missing,A3,Being
S3SA,128,S0422,that 's ADJ - start,that 's smart,smart,O4:2,Judgement of appearance (pretty etc.)
SMPU,194,S0589,that 's ADJ - start,that 's weird,weird,A6:2,Comparing:- Usual/unusual 
SMPU,251,S0588,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SMPU,253,S0588,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SMPU,287,S0588,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SMPU,289,S0588,that 's ADJ - start,that 's silly,silly,S1:2:6,Sensible
SMPU,496,S0589,that 's ADJ - start,that 's nice,nice,O4:2,Judgement of appearance (pretty etc.)
SMPU,611,S0588,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SMPU,732,S0589,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SAAF,27,S0653,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SAAF,449,S0653,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
S7S7,398,S0115,that 's ADJ - start,that 's just,just,S1:2,Personality traits
SNQD,225,S0381,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SNQD,501,S0381,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
SNQD,519,S0381,that 's ADJ - start,that 's amazing,amazing,O4:2,Judgement of appearance (pretty etc.)
SNQD,801,S0381,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SVBG,15,S0132,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SVBG,52,S0132,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SVBG,118,S0035,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SVBG,169,S0132,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SVBG,179,S0132,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SVBG,249,S0035,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SVBG,338,S0132,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SVBG,344,S0132,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SVBG,346,S0132,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SVBG,384,S0132,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SVBG,468,S0132,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SVBG,584,S0132,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SJG5,15,S0041,that 's ADJ - start,that 's alright,alright,A5:1,Evaluation:- Good/bad
SR7T,419,S0391,that 's ADJ - start,that 's right,right,A5:3,Evaluation:- Accuracy
SM6J,282,S0428,that 's ADJ - start,that 's good,good,A5:1,Evaluation:- Good/bad
SJNC,149,S0611,that 's ADJ - start,that 's true,true,A5:2,Evaluation:- True/false
SJNC,241,S0623,that 's ADJ - start,that 's okay,okay,Z4,Discourse Bin
